,year,month,day,hour,bitcoin
8693,2015,12,27,2,53
8694,2015,12,27,3,92
8695,2015,12,27,4,48
8696,2015,12,27,5,90
8697,2015,12,27,6,73
8698,2015,12,27,7,46
8699,2015,12,27,8,43
8700,2015,12,27,9,41
8701,2015,12,27,10,51
8702,2015,12,27,11,49
8703,2015,12,27,12,65
8704,2015,12,27,13,41
8705,2015,12,27,14,54
8706,2015,12,27,15,51
8707,2015,12,27,16,57
8708,2015,12,27,17,48
8709,2015,12,27,18,45
8710,2015,12,27,19,51
8711,2015,12,27,20,61
8712,2015,12,27,21,63
8713,2015,12,27,22,73
8714,2015,12,27,23,85
8715,2015,12,28,0,59
8716,2015,12,28,1,46
8717,2015,12,28,2,77
8718,2015,12,28,3,83
8719,2015,12,28,4,47
8720,2015,12,28,5,58
8721,2015,12,28,6,70
8722,2015,12,28,7,63
8723,2015,12,28,8,66
8724,2015,12,28,9,44
8725,2015,12,28,10,76
8726,2015,12,28,11,67
8727,2015,12,28,12,42
8728,2015,12,28,13,56
8729,2015,12,28,14,52
8730,2015,12,28,15,49
8731,2015,12,28,16,70
8732,2015,12,28,17,46
8733,2015,12,28,18,46
8734,2015,12,28,19,67
8735,2015,12,28,20,87
8736,2015,12,28,21,72
8737,2015,12,28,22,68
8738,2015,12,28,23,73
8739,2015,12,29,0,68
8740,2015,12,29,1,64
8741,2015,12,29,2,40
8742,2015,12,29,3,56
8743,2015,12,29,4,62
8744,2015,12,29,5,44
8745,2015,12,29,6,65
8746,2015,12,29,7,65
8747,2015,12,29,8,47
8748,2015,12,29,9,57
8749,2015,12,29,10,65
8750,2015,12,29,11,53
8751,2015,12,29,12,63
8752,2015,12,29,13,46
8753,2015,12,29,14,59
8754,2015,12,29,15,65
8755,2015,12,29,16,59
8756,2015,12,29,17,50
8757,2015,12,29,18,59
8758,2015,12,29,19,55
8759,2015,12,29,20,64
8760,2015,12,29,21,46
8761,2015,12,29,22,78
8762,2015,12,29,23,63
8763,2015,12,30,0,76
8764,2015,12,30,1,58
8765,2015,12,30,2,82
8766,2015,12,30,3,55
8767,2015,12,30,4,82
8768,2015,12,30,5,76
8769,2015,12,30,6,88
8770,2015,12,30,7,62
8771,2015,12,30,8,58
8772,2015,12,30,9,64
8773,2015,12,30,10,42
8774,2015,12,30,11,79
8775,2015,12,30,12,66
8776,2015,12,30,13,62
8777,2015,12,30,14,60
8778,2015,12,30,15,39
8779,2015,12,30,16,47
8780,2015,12,30,17,48
8781,2015,12,30,18,64
8782,2015,12,30,19,55
8783,2015,12,30,20,65
8784,2015,12,30,21,62
8785,2015,12,30,22,58
8786,2015,12,30,23,78
8787,2015,12,31,0,91
8788,2015,12,31,0,90
8789,2016,1,1,0,31
8790,2016,1,1,1,45
8791,2016,1,1,2,19
8792,2016,1,1,3,60
8793,2016,1,1,4,60
8794,2016,1,1,5,49
8795,2016,1,1,6,44
8796,2016,1,1,7,35
8797,2016,1,1,8,53
8798,2016,1,1,9,30
8799,2016,1,1,10,55
8800,2016,1,1,11,38
8801,2016,1,1,12,24
8802,2016,1,1,13,34
8803,2016,1,1,14,40
8804,2016,1,1,15,30
8805,2016,1,1,16,45
8806,2016,1,1,17,35
8807,2016,1,1,18,24
8808,2016,1,1,19,49
8809,2016,1,1,20,75
8810,2016,1,1,21,49
8811,2016,1,1,22,58
8812,2016,1,1,23,67
8813,2016,1,2,0,67
8814,2016,1,2,1,65
8815,2016,1,2,2,81
8816,2016,1,2,3,34
8817,2016,1,2,4,61
8818,2016,1,2,5,54
8819,2016,1,2,6,57
8820,2016,1,2,7,45
8821,2016,1,2,8,25
8822,2016,1,2,9,54
8823,2016,1,2,10,54
8824,2016,1,2,11,61
8825,2016,1,2,12,58
8826,2016,1,2,13,42
8827,2016,1,2,14,42
8828,2016,1,2,15,48
8829,2016,1,2,16,40
8830,2016,1,2,17,74
8831,2016,1,2,18,45
8832,2016,1,2,19,45
8833,2016,1,2,20,50
8834,2016,1,2,21,52
8835,2016,1,2,22,78
8836,2016,1,2,23,81
8837,2016,1,3,0,51
8838,2016,1,3,1,98
8839,2016,1,3,2,74
8840,2016,1,3,3,28
8841,2016,1,3,4,46
8842,2016,1,3,5,67
8843,2016,1,3,6,87
8844,2016,1,3,7,81
8845,2016,1,3,8,31
8846,2016,1,3,9,100
8847,2016,1,3,10,54
8848,2016,1,3,11,46
8849,2016,1,3,12,79
8850,2016,1,3,13,61
8851,2016,1,3,14,63
8852,2016,1,3,15,59
8853,2016,1,3,16,51
8854,2016,1,3,17,49
8855,2016,1,3,18,39
8856,2016,1,3,19,52
8857,2016,1,3,20,58
8858,2016,1,3,21,63
8859,2016,1,3,22,73
8860,2016,1,3,23,42
8861,2016,1,4,0,73
8862,2016,1,4,1,61
8863,2016,1,4,2,56
8864,2016,1,4,3,63
8865,2016,1,4,4,58
8866,2016,1,4,5,68
8867,2016,1,4,6,59
8868,2016,1,4,7,58
8869,2016,1,4,8,44
8870,2016,1,4,9,35
8871,2016,1,4,10,57
8872,2016,1,4,11,45
8873,2016,1,4,12,33
8874,2016,1,4,13,66
8875,2016,1,4,14,65
8876,2016,1,4,15,44
8877,2016,1,4,16,61
8878,2016,1,4,17,66
8879,2016,1,4,18,50
8880,2016,1,4,19,45
8881,2016,1,4,20,35
8882,2016,1,4,21,57
8883,2016,1,4,22,58
8884,2016,1,4,23,56
8885,2016,1,5,0,64
8886,2016,1,5,1,64
8887,2016,1,5,2,76
8888,2016,1,5,3,70
8889,2016,1,5,4,71
8890,2016,1,5,5,49
8891,2016,1,5,6,60
8892,2016,1,5,7,55
8893,2016,1,5,8,51
8894,2016,1,5,9,47
8895,2016,1,5,10,59
8896,2016,1,5,11,55
8897,2016,1,5,12,45
8898,2016,1,5,13,44
8899,2016,1,5,14,79
8900,2016,1,5,15,48
8901,2016,1,5,16,54
8902,2016,1,5,17,54
8903,2016,1,5,18,65
8904,2016,1,5,19,64
8905,2016,1,5,20,69
8906,2016,1,5,21,85
8907,2016,1,5,22,69
8908,2016,1,5,23,72
8909,2016,1,6,0,65
8910,2016,1,6,1,67
8911,2016,1,6,2,65
8912,2016,1,6,3,57
8913,2016,1,6,4,83
8914,2016,1,6,5,92
8915,2016,1,6,6,45
8916,2016,1,6,7,62
8917,2016,1,6,8,46
8918,2016,1,6,9,43
8919,2016,1,6,10,30
8920,2016,1,6,11,53
8921,2016,1,6,12,51
8922,2016,1,6,13,40
8923,2016,1,6,14,30
8924,2016,1,6,15,45
8925,2016,1,6,16,59
8926,2016,1,6,17,71
8927,2016,1,6,18,54
8928,2016,1,6,19,54
8929,2016,1,6,20,45
8930,2016,1,6,21,58
8931,2016,1,6,22,52
8932,2016,1,6,23,63
8933,2016,1,7,0,77
8934,2016,1,7,1,90
8935,2016,1,7,2,87
8936,2016,1,7,3,57
8937,2016,1,7,4,94
8938,2016,1,7,5,49
8939,2016,1,7,6,78
8940,2016,1,7,7,68
8941,2016,1,7,8,46
8942,2016,1,7,9,87
8943,2016,1,7,10,70
8944,2016,1,7,11,44
8945,2016,1,7,12,53
8946,2016,1,7,13,57
8947,2016,1,7,14,52
8948,2016,1,7,15,59
8949,2016,1,7,16,63
8950,2016,1,7,17,79
8951,2016,1,7,18,67
8952,2016,1,7,19,55
8953,2016,1,7,20,68
8954,2016,1,7,21,66
8955,2016,1,7,22,83
8956,2016,1,7,23,92
8957,2016,1,8,0,76
8958,2016,1,8,0,71
8959,2016,1,8,1,92
8960,2016,1,8,2,89
8961,2016,1,8,3,84
8962,2016,1,8,4,61
8963,2016,1,8,5,58
8964,2016,1,8,6,64
8965,2016,1,8,7,62
8966,2016,1,8,8,65
8967,2016,1,8,9,71
8968,2016,1,8,10,66
8969,2016,1,8,11,59
8970,2016,1,8,12,47
8971,2016,1,8,13,63
8972,2016,1,8,14,55
8973,2016,1,8,15,46
8974,2016,1,8,16,53
8975,2016,1,8,17,60
8976,2016,1,8,18,39
8977,2016,1,8,19,72
8978,2016,1,8,20,60
8979,2016,1,8,21,51
8980,2016,1,8,22,100
8981,2016,1,8,23,72
8982,2016,1,9,0,82
8983,2016,1,9,1,68
8984,2016,1,9,2,66
8985,2016,1,9,3,72
8986,2016,1,9,4,70
8987,2016,1,9,5,66
8988,2016,1,9,6,81
8989,2016,1,9,7,60
8990,2016,1,9,8,89
8991,2016,1,9,9,28
8992,2016,1,9,10,64
8993,2016,1,9,11,48
8994,2016,1,9,12,42
8995,2016,1,9,13,43
8996,2016,1,9,14,42
8997,2016,1,9,15,41
8998,2016,1,9,16,53
8999,2016,1,9,17,45
9000,2016,1,9,18,51
9001,2016,1,9,19,49
9002,2016,1,9,20,71
9003,2016,1,9,21,55
9004,2016,1,9,22,53
9005,2016,1,9,23,61
9006,2016,1,10,0,61
9007,2016,1,10,1,72
9008,2016,1,10,2,55
9009,2016,1,10,3,54
9010,2016,1,10,4,67
9011,2016,1,10,5,55
9012,2016,1,10,6,72
9013,2016,1,10,7,62
9014,2016,1,10,8,43
9015,2016,1,10,9,19
9016,2016,1,10,10,29
9017,2016,1,10,11,51
9018,2016,1,10,12,33
9019,2016,1,10,13,31
9020,2016,1,10,14,53
9021,2016,1,10,15,51
9022,2016,1,10,16,45
9023,2016,1,10,17,36
9024,2016,1,10,18,48
9025,2016,1,10,19,57
9026,2016,1,10,20,53
9027,2016,1,10,21,61
9028,2016,1,10,22,57
9029,2016,1,10,23,67
9030,2016,1,11,0,62
9031,2016,1,11,1,51
9032,2016,1,11,2,64
9033,2016,1,11,3,57
9034,2016,1,11,4,57
9035,2016,1,11,5,69
9036,2016,1,11,6,65
9037,2016,1,11,7,35
9038,2016,1,11,8,35
9039,2016,1,11,9,41
9040,2016,1,11,10,36
9041,2016,1,11,11,71
9042,2016,1,11,12,56
9043,2016,1,11,13,65
9044,2016,1,11,14,47
9045,2016,1,11,15,54
9046,2016,1,11,16,33
9047,2016,1,11,17,65
9048,2016,1,11,18,59
9049,2016,1,11,19,59
9050,2016,1,11,20,64
9051,2016,1,11,21,56
9052,2016,1,11,22,59
9053,2016,1,11,23,58
9054,2016,1,12,0,51
9055,2016,1,12,1,55
9056,2016,1,12,2,53
9057,2016,1,12,3,61
9058,2016,1,12,4,39
9059,2016,1,12,5,62
9060,2016,1,12,6,48
9061,2016,1,12,7,58
9062,2016,1,12,8,31
9063,2016,1,12,9,40
9064,2016,1,12,10,41
9065,2016,1,12,11,31
9066,2016,1,12,12,31
9067,2016,1,12,13,35
9068,2016,1,12,14,50
9069,2016,1,12,15,59
9070,2016,1,12,16,48
9071,2016,1,12,17,56
9072,2016,1,12,18,59
9073,2016,1,12,19,54
9074,2016,1,12,20,62
9075,2016,1,12,21,40
9076,2016,1,12,22,47
9077,2016,1,12,23,65
9078,2016,1,13,0,91
9079,2016,1,13,1,57
9080,2016,1,13,2,79
9081,2016,1,13,3,64
9082,2016,1,13,4,48
9083,2016,1,13,5,53
9084,2016,1,13,6,59
9085,2016,1,13,7,43
9086,2016,1,13,8,46
9087,2016,1,13,9,56
9088,2016,1,13,10,30
9089,2016,1,13,11,55
9090,2016,1,13,12,39
9091,2016,1,13,13,56
9092,2016,1,13,14,56
9093,2016,1,13,15,38
9094,2016,1,13,16,60
9095,2016,1,13,17,52
9096,2016,1,13,18,38
9097,2016,1,13,19,48
9098,2016,1,13,20,49
9099,2016,1,13,21,60
9100,2016,1,13,22,68
9101,2016,1,13,23,68
9102,2016,1,14,0,46
9103,2016,1,14,1,53
9104,2016,1,14,2,59
9105,2016,1,14,3,55
9106,2016,1,14,4,29
9107,2016,1,14,5,59
9108,2016,1,14,6,51
9109,2016,1,14,7,39
9110,2016,1,14,8,64
9111,2016,1,14,9,49
9112,2016,1,14,10,48
9113,2016,1,14,11,54
9114,2016,1,14,12,46
9115,2016,1,14,13,46
9116,2016,1,14,14,42
9117,2016,1,14,15,49
9118,2016,1,14,16,50
9119,2016,1,14,17,67
9120,2016,1,14,18,40
9121,2016,1,14,19,49
9122,2016,1,14,20,60
9123,2016,1,14,21,77
9124,2016,1,14,22,67
9125,2016,1,14,23,63
9126,2016,1,15,0,66
9127,2016,1,15,0,52
9128,2016,1,15,1,27
9129,2016,1,15,2,32
9130,2016,1,15,3,51
9131,2016,1,15,4,41
9132,2016,1,15,5,56
9133,2016,1,15,6,47
9134,2016,1,15,7,51
9135,2016,1,15,8,31
9136,2016,1,15,9,57
9137,2016,1,15,10,62
9138,2016,1,15,11,46
9139,2016,1,15,12,39
9140,2016,1,15,13,69
9141,2016,1,15,14,53
9142,2016,1,15,15,55
9143,2016,1,15,16,68
9144,2016,1,15,17,58
9145,2016,1,15,18,82
9146,2016,1,15,19,73
9147,2016,1,15,20,57
9148,2016,1,15,21,69
9149,2016,1,15,22,82
9150,2016,1,15,23,84
9151,2016,1,16,0,70
9152,2016,1,16,1,64
9153,2016,1,16,2,57
9154,2016,1,16,3,71
9155,2016,1,16,4,81
9156,2016,1,16,5,100
9157,2016,1,16,6,68
9158,2016,1,16,7,66
9159,2016,1,16,8,60
9160,2016,1,16,9,53
9161,2016,1,16,10,58
9162,2016,1,16,11,55
9163,2016,1,16,12,57
9164,2016,1,16,13,63
9165,2016,1,16,14,49
9166,2016,1,16,15,49
9167,2016,1,16,16,61
9168,2016,1,16,17,40
9169,2016,1,16,18,62
9170,2016,1,16,19,50
9171,2016,1,16,20,54
9172,2016,1,16,21,57
9173,2016,1,16,22,66
9174,2016,1,16,23,53
9175,2016,1,17,0,69
9176,2016,1,17,1,71
9177,2016,1,17,2,72
9178,2016,1,17,3,64
9179,2016,1,17,4,45
9180,2016,1,17,5,79
9181,2016,1,17,6,19
9182,2016,1,17,7,34
9183,2016,1,17,8,52
9184,2016,1,17,9,40
9185,2016,1,17,10,42
9186,2016,1,17,11,60
9187,2016,1,17,12,42
9188,2016,1,17,13,51
9189,2016,1,17,14,46
9190,2016,1,17,15,47
9191,2016,1,17,16,34
9192,2016,1,17,17,54
9193,2016,1,17,18,45
9194,2016,1,17,19,50
9195,2016,1,17,20,59
9196,2016,1,17,21,79
9197,2016,1,17,22,66
9198,2016,1,17,23,47
9199,2016,1,18,0,55
9200,2016,1,18,1,40
9201,2016,1,18,2,62
9202,2016,1,18,3,69
9203,2016,1,18,4,76
9204,2016,1,18,5,60
9205,2016,1,18,6,43
9206,2016,1,18,7,52
9207,2016,1,18,8,48
9208,2016,1,18,9,46
9209,2016,1,18,10,42
9210,2016,1,18,11,44
9211,2016,1,18,12,35
9212,2016,1,18,13,51
9213,2016,1,18,14,46
9214,2016,1,18,15,44
9215,2016,1,18,16,44
9216,2016,1,18,17,49
9217,2016,1,18,18,49
9218,2016,1,18,19,34
9219,2016,1,18,20,52
9220,2016,1,18,21,54
9221,2016,1,18,22,63
9222,2016,1,18,23,56
9223,2016,1,19,0,55
9224,2016,1,19,1,42
9225,2016,1,19,2,50
9226,2016,1,19,3,59
9227,2016,1,19,4,48
9228,2016,1,19,5,69
9229,2016,1,19,6,29
9230,2016,1,19,7,63
9231,2016,1,19,8,34
9232,2016,1,19,9,38
9233,2016,1,19,10,63
9234,2016,1,19,11,38
9235,2016,1,19,12,38
9236,2016,1,19,13,35
9237,2016,1,19,14,39
9238,2016,1,19,15,29
9239,2016,1,19,16,58
9240,2016,1,19,17,53
9241,2016,1,19,18,50
9242,2016,1,19,19,55
9243,2016,1,19,20,48
9244,2016,1,19,21,62
9245,2016,1,19,22,63
9246,2016,1,19,23,63
9247,2016,1,20,0,66
9248,2016,1,20,1,54
9249,2016,1,20,2,50
9250,2016,1,20,3,66
9251,2016,1,20,4,57
9252,2016,1,20,5,44
9253,2016,1,20,6,51
9254,2016,1,20,7,42
9255,2016,1,20,8,45
9256,2016,1,20,9,70
9257,2016,1,20,10,46
9258,2016,1,20,11,33
9259,2016,1,20,12,58
9260,2016,1,20,13,50
9261,2016,1,20,14,44
9262,2016,1,20,15,71
9263,2016,1,20,16,47
9264,2016,1,20,17,49
9265,2016,1,20,18,55
9266,2016,1,20,19,60
9267,2016,1,20,20,65
9268,2016,1,20,21,37
9269,2016,1,20,22,55
9270,2016,1,20,23,68
9271,2016,1,21,0,60
9272,2016,1,21,1,69
9273,2016,1,21,2,85
9274,2016,1,21,3,28
9275,2016,1,21,4,48
9276,2016,1,21,5,71
9277,2016,1,21,6,52
9278,2016,1,21,7,45
9279,2016,1,21,8,57
9280,2016,1,21,9,37
9281,2016,1,21,10,40
9282,2016,1,21,11,40
9283,2016,1,21,12,65
9284,2016,1,21,13,43
9285,2016,1,21,14,37
9286,2016,1,21,15,58
9287,2016,1,21,16,56
9288,2016,1,21,17,47
9289,2016,1,21,18,44
9290,2016,1,21,19,72
9291,2016,1,21,20,44
9292,2016,1,21,21,51
9293,2016,1,21,22,56
9294,2016,1,21,23,66
9295,2016,1,22,0,52
9296,2016,1,22,0,67
9297,2016,1,22,1,70
9298,2016,1,22,2,83
9299,2016,1,22,3,48
9300,2016,1,22,4,68
9301,2016,1,22,5,57
9302,2016,1,22,6,62
9303,2016,1,22,7,52
9304,2016,1,22,8,54
9305,2016,1,22,9,56
9306,2016,1,22,10,44
9307,2016,1,22,11,50
9308,2016,1,22,12,69
9309,2016,1,22,13,64
9310,2016,1,22,14,54
9311,2016,1,22,15,58
9312,2016,1,22,16,48
9313,2016,1,22,17,64
9314,2016,1,22,18,57
9315,2016,1,22,19,59
9316,2016,1,22,20,76
9317,2016,1,22,21,45
9318,2016,1,22,22,75
9319,2016,1,22,23,67
9320,2016,1,23,0,64
9321,2016,1,23,1,65
9322,2016,1,23,2,66
9323,2016,1,23,3,73
9324,2016,1,23,4,83
9325,2016,1,23,5,59
9326,2016,1,23,6,57
9327,2016,1,23,7,64
9328,2016,1,23,8,66
9329,2016,1,23,9,42
9330,2016,1,23,10,48
9331,2016,1,23,11,36
9332,2016,1,23,12,53
9333,2016,1,23,13,53
9334,2016,1,23,14,55
9335,2016,1,23,15,51
9336,2016,1,23,16,52
9337,2016,1,23,17,55
9338,2016,1,23,18,56
9339,2016,1,23,19,53
9340,2016,1,23,20,45
9341,2016,1,23,21,100
9342,2016,1,23,22,99
9343,2016,1,23,23,78
9344,2016,1,24,0,41
9345,2016,1,24,1,34
9346,2016,1,24,2,59
9347,2016,1,24,3,28
9348,2016,1,24,4,55
9349,2016,1,24,5,49
9350,2016,1,24,6,58
9351,2016,1,24,7,75
9352,2016,1,24,8,59
9353,2016,1,24,9,48
9354,2016,1,24,10,45
9355,2016,1,24,11,45
9356,2016,1,24,12,44
9357,2016,1,24,13,65
9358,2016,1,24,14,63
9359,2016,1,24,15,45
9360,2016,1,24,16,44
9361,2016,1,24,17,44
9362,2016,1,24,18,42
9363,2016,1,24,19,56
9364,2016,1,24,20,44
9365,2016,1,24,21,61
9366,2016,1,24,22,40
9367,2016,1,24,23,63
9368,2016,1,25,0,67
9369,2016,1,25,1,68
9370,2016,1,25,2,63
9371,2016,1,25,3,58
9372,2016,1,25,4,69
9373,2016,1,25,5,40
9374,2016,1,25,6,64
9375,2016,1,25,7,56
9376,2016,1,25,8,43
9377,2016,1,25,9,52
9378,2016,1,25,10,59
9379,2016,1,25,11,22
9380,2016,1,25,12,51
9381,2016,1,25,13,60
9382,2016,1,25,14,54
9383,2016,1,25,15,60
9384,2016,1,25,16,48
9385,2016,1,25,17,64
9386,2016,1,25,18,52
9387,2016,1,25,19,61
9388,2016,1,25,20,48
9389,2016,1,25,21,42
9390,2016,1,25,22,68
9391,2016,1,25,23,81
9392,2016,1,26,0,74
9393,2016,1,26,1,53
9394,2016,1,26,2,61
9395,2016,1,26,3,67
9396,2016,1,26,4,58
9397,2016,1,26,5,59
9398,2016,1,26,6,56
9399,2016,1,26,7,70
9400,2016,1,26,8,56
9401,2016,1,26,9,42
9402,2016,1,26,10,43
9403,2016,1,26,11,50
9404,2016,1,26,12,8
9405,2016,1,26,13,67
9406,2016,1,26,14,60
9407,2016,1,26,15,50
9408,2016,1,26,16,61
9409,2016,1,26,17,49
9410,2016,1,26,18,35
9411,2016,1,26,19,64
9412,2016,1,26,20,61
9413,2016,1,26,21,58
9414,2016,1,26,22,64
9415,2016,1,26,23,50
9416,2016,1,27,0,51
9417,2016,1,27,1,67
9418,2016,1,27,2,73
9419,2016,1,27,3,80
9420,2016,1,27,4,57
9421,2016,1,27,5,45
9422,2016,1,27,6,69
9423,2016,1,27,7,42
9424,2016,1,27,8,53
9425,2016,1,27,9,45
9426,2016,1,27,10,38
9427,2016,1,27,11,48
9428,2016,1,27,12,57
9429,2016,1,27,13,32
9430,2016,1,27,14,47
9431,2016,1,27,15,64
9432,2016,1,27,16,56
9433,2016,1,27,17,54
9434,2016,1,27,18,73
9435,2016,1,27,19,56
9436,2016,1,27,20,58
9437,2016,1,27,21,54
9438,2016,1,27,22,55
9439,2016,1,27,23,67
9440,2016,1,28,0,57
9441,2016,1,28,1,63
9442,2016,1,28,2,66
9443,2016,1,28,3,68
9444,2016,1,28,4,65
9445,2016,1,28,5,32
9446,2016,1,28,6,74
9447,2016,1,28,7,37
9448,2016,1,28,8,64
9449,2016,1,28,9,65
9450,2016,1,28,10,48
9451,2016,1,28,11,35
9452,2016,1,28,12,43
9453,2016,1,28,13,53
9454,2016,1,28,14,56
9455,2016,1,28,15,63
9456,2016,1,28,16,69
9457,2016,1,28,17,45
9458,2016,1,28,18,49
9459,2016,1,28,19,54
9460,2016,1,28,20,73
9461,2016,1,28,21,47
9462,2016,1,28,22,55
9463,2016,1,28,23,68
9464,2016,1,29,0,52
9465,2016,1,29,0,61
9466,2016,1,29,1,57
9467,2016,1,29,2,70
9468,2016,1,29,3,78
9469,2016,1,29,4,91
9470,2016,1,29,5,100
9471,2016,1,29,6,61
9472,2016,1,29,7,47
9473,2016,1,29,8,53
9474,2016,1,29,9,84
9475,2016,1,29,10,57
9476,2016,1,29,11,52
9477,2016,1,29,12,47
9478,2016,1,29,13,66
9479,2016,1,29,14,69
9480,2016,1,29,15,58
9481,2016,1,29,16,65
9482,2016,1,29,17,60
9483,2016,1,29,18,66
9484,2016,1,29,19,55
9485,2016,1,29,20,62
9486,2016,1,29,21,73
9487,2016,1,29,22,74
9488,2016,1,29,23,53
9489,2016,1,30,0,81
9490,2016,1,30,1,79
9491,2016,1,30,2,98
9492,2016,1,30,3,68
9493,2016,1,30,4,76
9494,2016,1,30,5,52
9495,2016,1,30,6,58
9496,2016,1,30,7,41
9497,2016,1,30,8,58
9498,2016,1,30,9,55
9499,2016,1,30,10,66
9500,2016,1,30,11,53
9501,2016,1,30,12,63
9502,2016,1,30,13,51
9503,2016,1,30,14,47
9504,2016,1,30,15,50
9505,2016,1,30,16,42
9506,2016,1,30,17,50
9507,2016,1,30,18,61
9508,2016,1,30,19,53
9509,2016,1,30,20,72
9510,2016,1,30,21,69
9511,2016,1,30,22,55
9512,2016,1,30,23,75
9513,2016,1,31,0,58
9514,2016,1,31,1,60
9515,2016,1,31,2,60
9516,2016,1,31,3,50
9517,2016,1,31,4,28
9518,2016,1,31,5,50
9519,2016,1,31,6,56
9520,2016,1,31,7,36
9521,2016,1,31,8,55
9522,2016,1,31,9,46
9523,2016,1,31,10,44
9524,2016,1,31,11,69
9525,2016,1,31,12,36
9526,2016,1,31,13,50
9527,2016,1,31,14,73
9528,2016,1,31,15,50
9529,2016,1,31,16,55
9530,2016,1,31,17,71
9531,2016,1,31,18,48
9532,2016,1,31,19,46
9533,2016,1,31,20,67
9534,2016,1,31,21,72
9535,2016,1,31,22,65
9536,2016,1,31,23,83
9537,2016,2,1,0,85
9538,2016,2,1,1,77
9539,2016,2,1,2,67
9540,2016,2,1,3,39
9541,2016,2,1,4,85
9542,2016,2,1,5,48
9543,2016,2,1,6,30
9544,2016,2,1,7,56
9545,2016,2,1,8,50
9546,2016,2,1,9,67
9547,2016,2,1,10,68
9548,2016,2,1,11,51
9549,2016,2,1,12,33
9550,2016,2,1,13,62
9551,2016,2,1,14,60
9552,2016,2,1,15,50
9553,2016,2,1,16,79
9554,2016,2,1,17,60
9555,2016,2,1,18,48
9556,2016,2,1,19,60
9557,2016,2,1,20,59
9558,2016,2,1,21,79
9559,2016,2,1,22,66
9560,2016,2,1,23,58
9561,2016,2,2,0,77
9562,2016,2,2,1,74
9563,2016,2,2,2,61
9564,2016,2,2,3,79
9565,2016,2,2,4,61
9566,2016,2,2,5,47
9567,2016,2,2,6,75
9568,2016,2,2,7,58
9569,2016,2,2,8,57
9570,2016,2,2,9,63
9571,2016,2,2,10,66
9572,2016,2,2,11,31
9573,2016,2,2,12,52
9574,2016,2,2,13,62
9575,2016,2,2,14,65
9576,2016,2,2,15,59
9577,2016,2,2,16,34
9578,2016,2,2,17,41
9579,2016,2,2,18,68
9580,2016,2,2,19,52
9581,2016,2,2,20,62
9582,2016,2,2,21,72
9583,2016,2,2,22,78
9584,2016,2,2,23,61
9585,2016,2,3,0,71
9586,2016,2,3,1,45
9587,2016,2,3,2,43
9588,2016,2,3,3,37
9589,2016,2,3,4,73
9590,2016,2,3,5,48
9591,2016,2,3,6,62
9592,2016,2,3,7,57
9593,2016,2,3,8,61
9594,2016,2,3,9,63
9595,2016,2,3,10,50
9596,2016,2,3,11,45
9597,2016,2,3,12,54
9598,2016,2,3,13,46
9599,2016,2,3,14,69
9600,2016,2,3,15,60
9601,2016,2,3,16,70
9602,2016,2,3,17,67
9603,2016,2,3,18,65
9604,2016,2,3,19,63
9605,2016,2,3,20,59
9606,2016,2,3,21,34
9607,2016,2,3,22,62
9608,2016,2,3,23,47
9609,2016,2,4,0,90
9610,2016,2,4,1,48
9611,2016,2,4,2,72
9612,2016,2,4,3,67
9613,2016,2,4,4,41
9614,2016,2,4,5,55
9615,2016,2,4,6,68
9616,2016,2,4,7,67
9617,2016,2,4,8,50
9618,2016,2,4,9,34
9619,2016,2,4,10,71
9620,2016,2,4,11,66
9621,2016,2,4,12,67
9622,2016,2,4,13,46
9623,2016,2,4,14,60
9624,2016,2,4,15,57
9625,2016,2,4,16,74
9626,2016,2,4,17,55
9627,2016,2,4,18,50
9628,2016,2,4,19,69
9629,2016,2,4,20,53
9630,2016,2,4,21,51
9631,2016,2,4,22,67
9632,2016,2,4,23,59
9633,2016,2,5,0,73
9634,2016,2,5,0,70
9635,2016,2,5,1,68
9636,2016,2,5,2,57
9637,2016,2,5,3,61
9638,2016,2,5,4,71
9639,2016,2,5,5,32
9640,2016,2,5,6,67
9641,2016,2,5,7,74
9642,2016,2,5,8,34
9643,2016,2,5,9,57
9644,2016,2,5,10,30
9645,2016,2,5,11,36
9646,2016,2,5,12,41
9647,2016,2,5,13,43
9648,2016,2,5,14,57
9649,2016,2,5,15,53
9650,2016,2,5,16,41
9651,2016,2,5,17,43
9652,2016,2,5,18,70
9653,2016,2,5,19,82
9654,2016,2,5,20,75
9655,2016,2,5,21,82
9656,2016,2,5,22,41
9657,2016,2,5,23,82
9658,2016,2,6,0,62
9659,2016,2,6,1,46
9660,2016,2,6,2,45
9661,2016,2,6,3,74
9662,2016,2,6,4,72
9663,2016,2,6,5,74
9664,2016,2,6,6,51
9665,2016,2,6,7,48
9666,2016,2,6,8,79
9667,2016,2,6,9,31
9668,2016,2,6,10,43
9669,2016,2,6,11,49
9670,2016,2,6,12,46
9671,2016,2,6,13,76
9672,2016,2,6,14,57
9673,2016,2,6,15,49
9674,2016,2,6,16,51
9675,2016,2,6,17,51
9676,2016,2,6,18,53
9677,2016,2,6,19,83
9678,2016,2,6,20,43
9679,2016,2,6,21,31
9680,2016,2,6,22,73
9681,2016,2,6,23,40
9682,2016,2,7,0,51
9683,2016,2,7,1,64
9684,2016,2,7,2,57
9685,2016,2,7,3,36
9686,2016,2,7,4,77
9687,2016,2,7,5,79
9688,2016,2,7,6,75
9689,2016,2,7,7,69
9690,2016,2,7,8,17
